Node,Mutants,Unique Tests,Tests
X421,{'36192'},"{7072, 28810, 5835, 39054, 17234, 13076}","{13257, 28810, 9290, 5835, 5069, 39054, 15825, 17234, 13076, 26837, 7072, 11764, 7030, 12343, 56, 13369}"
X424,{'18001'},"{27634, 16387, 21750}","{27634, 16387, 21750}"
X425,{'26497'},"{17370, 35710, 35722, 13707, 16958, 20943}","{17370, 35710, 35722, 13707, 16958, 20943}"
X426,{'6642'},"{20977, 35683, 16958, 17370, 22302}","{20977, 35683, 16958, 17370, 22302}"
X427,{'66082'},"{36354, 10882, 11396, 19718, 26630, 32264, 33160, 31887, 18833, 21009, 33303, 40359, 14129, 21299, 34107, 4411, 41791, 4934, 26057, 2507, 24014, 15825, 2005, 30426, 28634, 33119, 11105, 10337, 20973, 45041, 7028, 43894, 21112}","{36354, 10882, 11396, 19718, 26630, 32264, 33160, 31887, 18833, 21009, 33303, 40359, 14129, 21299, 34107, 4411, 41791, 4934, 26057, 2507, 24014, 15825, 2005, 12374, 30426, 28634, 33119, 11105, 10337, 20973, 45041, 7028, 43894, 21112}"
X42e,{'36140'},"{288, 12113, 20642, 20666, 45614}","{288, 12113, 20642, 20666, 45614}"
X42f,{'35827'},"{3009, 36354, 770, 10061, 31887, 15825, 26837, 88, 29339, 11105, 43810, 3686, 31408, 42357, 21112, 27710}","{3009, 36354, 770, 10061, 31887, 15825, 26837, 12374, 88, 29339, 11105, 43810, 3686, 31408, 42357, 21112, 27710}"
X430,{'54415'},"{3009, 23014, 9639, 29418, 31408, 15825, 8529, 1076, 26837, 5111, 13369, 28634, 29339, 253}","{3009, 23014, 9639, 29418, 31408, 15825, 8529, 1076, 26837, 12374, 5111, 13369, 28634, 29339, 253}"
X431,{'76627'},"{13827, 27639}","{13827, 27639}"
X432,{'63714'},"{15825, 220, 20973, 2206, 41791}","{15825, 220, 20973, 2206, 41791}"
X433,"{'23795', '64803'}",{20960},"{27911, 12041, 139, 267, 30157, 31887, 15825, 26837, 4249, 29339, 20960, 20973, 31408, 25906, 34996, 13108, 948, 43894, 27710, 41791}"
X434,{'70330'},"{11396, 9733, 26630, 5772, 24014, 31952, 8849, 1554, 15825, 33303, 31767, 796, 3677, 19486, 33119, 9442, 43511, 22501, 23014, 26479, 14129, 1458, 21299, 45041, 4723, 42357, 43894, 21112, 23546, 41791}","{11396, 9733, 26630, 5772, 24014, 31952, 8849, 1554, 15825, 33303, 31767, 796, 3677, 19486, 33119, 9442, 43511, 22501, 23014, 26479, 14129, 1458, 21299, 45041, 4723, 42357, 43894, 21112, 23546, 41791}"
X435,{'77903'},{30478},{30478}
X437,"{'80267', '80268'}","{15648, 770, 22307, 3686, 29418, 5645, 26837, 25463, 56}","{15648, 770, 22307, 3686, 29418, 5645, 26837, 25463, 56}"
X439,{'18008'},"{19724, 29367}","{267, 19724, 29367}"
X43e,{'68206'},"{4228, 836, 4806, 17928, 38029, 17234, 26493}","{36354, 4228, 836, 4806, 27911, 17928, 28810, 11, 38029, 39054, 24014, 17234, 13076, 26837, 36826, 29339, 34524, 39012, 23014, 36523, 26479, 31408, 43953, 25906, 5104, 42357, 21112, 13369, 24764, 26493, 27710}"
X43f,{'34086'},{16468},"{9840, 274, 16468, 8553, 37883}"
X440,{'18020'},{19724},"{18715, 19724}"
X441,{'26910'},"{27911, 19657, 27917, 31887, 21009, 5394, 8787, 6998, 4249, 17497, 3294, 2719, 6376, 20211, 13108, 948, 24377, 7100, 27710, 15679}","{27911, 12041, 19657, 27917, 31887, 21009, 5394, 8787, 6998, 4249, 17497, 3294, 2719, 24038, 6376, 20211, 13108, 948, 24377, 7100, 27710, 15679}"
X442,"{'43846', '43848'}","{36354, 38919, 32264, 33160, 27911, 31887, 18833, 33303, 41881, 43810, 2469, 40359, 39593, 43953, 21299, 9014, 3511, 24377, 23482, 34107, 24764, 41791, 8000, 3009, 26057, 31952, 15825, 4182, 30426, 28634, 33119, 11105, 228, 8427, 26479, 34800, 5104, 45041, 19440, 43511, 21112}","{36354, 38919, 32264, 33160, 27911, 31887, 18833, 33303, 41881, 43810, 2469, 40359, 39593, 43953, 21299, 9014, 3511, 24377, 23482, 34107, 24764, 41791, 8000, 3009, 26057, 31952, 15825, 4182, 12374, 30426, 28634, 33119, 11105, 228, 8427, 26479, 34800, 5104, 45041, 19440, 43511, 21112}"
X443,{'49011'},"{6342, 19274, 8430, 379, 15548}","{379, 6342, 19274, 267, 15548, 8430}"
X444,{'54938'},"{19351, 4585, 16855, 15911}","{19351, 16855, 15911, 4585, 35946, 267}"
X445,{'73608'},"{36354, 3267, 9290, 5835, 27917, 5069, 24014, 17234, 3070, 17497, 15260, 6748, 7072, 5728, 23335, 13108, 7030, 21112, 27710, 255}","{36354, 3267, 12041, 9290, 267, 5835, 27917, 5069, 24014, 17234, 26837, 3070, 17497, 15260, 6748, 7072, 5728, 23335, 13108, 7030, 21112, 27710, 255}"
X448,{'66307'},{11555},"{17234, 11555, 26837, 12041, 4619, 8732}"
X451,{'40778'},"{2, 3158}","{2, 3158}"
X452,{'66127'},"{17928, 30157, 31408, 3070, 25463, 17497, 29339, 27710}","{230, 17928, 30157, 31408, 3070, 25463, 17497, 29339, 27710}"
X455,{'37806'},"{14400, 26274, 26837}","{14400, 26274, 26837, 230}"
X456,{'49311'},{21002},"{21002, 17410}"
X45b,{'68533'},"{27634, 12780, 21750}","{27634, 12780, 21750}"
X465,{'81344'},"{31408, 23171, 16655, 277, 25718, 29339, 29039}","{31408, 23171, 16655, 277, 25718, 29339, 29039}"
X46a,{'61746'},"{38919, 2185, 6665, 43810, 6584, 41791, 8000, 38218, 24014, 24659, 30426, 30557, 3677, 33119, 5602, 39012, 22501, 11245, 20973, 26479, 19952, 5104, 7028, 42357, 21112}","{36354, 38919, 33160, 27911, 2185, 6665, 31887, 41881, 29339, 43810, 22307, 40359, 36523, 31408, 6584, 24377, 13369, 27710, 6847, 8000, 3009, 41791, 44362, 38218, 24014, 15825, 24659, 24533, 12374, 26837, 30426, 28634, 29788, 30557, 3677, 33119, 11105, 5602, 226, 39012, 22501, 23014, 29418, 11245, 20973, 26479, 19952, 5104, 7028, 42357, 43894, 25463, 21112, 3070}"
X46c,{'56424'},"{30157, 271, 31408, 15825, 34107, 29339, 27710}","{12041, 30157, 271, 31408, 15825, 26837, 34107, 29339, 27710}"
X46f,{'39466'},"{226, 15076, 18833, 18065, 43953, 15633, 43894, 15223, 17497}","{226, 15076, 18833, 18065, 43953, 15633, 43894, 15223, 17497}"
X470,{'50363'},"{8650, 436}","{305, 436, 8981, 29478, 8650, 15260}"
X472,{'18781'},"{17248, 288, 4163, 14439, 1980, 9774, 33555, 20211, 26837, 16827, 17497, 27195, 8700}","{17248, 288, 4163, 14439, 1980, 9774, 33555, 20211, 26837, 16827, 17497, 27195, 8700}"
X476,"{'24277', '24275'}","{3139, 22307, 32264, 168, 2956, 5421, 687, 2005, 6781}","{3139, 22307, 32264, 168, 2956, 5421, 687, 2005, 6781}"
X477,{'6649'},"{2083, 233, 5069, 31408, 15825, 26837, 7030, 28634, 29339}","{2083, 233, 5069, 31408, 15825, 26837, 12374, 7030, 28634, 29339}"
X479,{'67292'},"{8659, 455}","{8659, 455}"
X47f,{'68433'},"{7565, 21009, 18065, 16018, 2962, 26837, 17497, 2910, 23014, 13034, 43953, 45041, 12468, 15223, 7163, 27710}","{7565, 21009, 18065, 16018, 2962, 26837, 17497, 2910, 23014, 13034, 43953, 45041, 12468, 15223, 7163, 27710}"
X480,{'16295'},"{26833, 274, 11395, 5130, 29788}","{26833, 274, 11395, 5130, 29788}"
X481,{'80317'},{28956},{28956}
X482,{'77896'},"{2720, 1154, 2005, 32264, 6538, 59, 7373}","{2720, 1154, 2005, 32264, 6538, 59, 7373}"
X484,{'64753'},{30157},"{17248, 230, 17928, 12041, 25931, 30157, 31408, 26837, 27710, 17497, 29339, 15260, 3070}"
X489,{'69402'},"{16145, 20954, 16166}","{16145, 16166, 20954, 18715, 16958}"
X48d,{'18733'},"{18715, 20977, 17370, 35710, 35722, 13707, 16958}","{18715, 20977, 17370, 35710, 35722, 13707, 16958}"
X48f,{'18035'},"{17234, 32979}","{836, 32264, 17928, 18833, 17234, 32979, 26837, 3070, 29339, 15260, 1254, 40359, 230, 26479, 31408, 5104, 42357, 25463, 34107, 26493, 27710}"
X490,{'18016'},"{29367, 14748, 215, 13947, 19724}","{29367, 14748, 215, 13947, 19724}"
X491,{'48010'},"{21474, 35710, 21638, 35722, 22302}","{21474, 35710, 21638, 35722, 22302}"
X496,"{'48980', '48979'}",{34107},"{9249, 7130, 34107, 7343}"
X497,{'9070'},"{17410, 21474, 35710, 35722, 22302}","{17410, 21474, 35710, 35722, 22302}"
X49d,{'72142'},"{7072, 5835}","{7072, 10177, 22307, 2083, 9639, 9290, 5835, 5069, 7667, 24533, 12374, 7030, 28634, 252}"
X4a5,"{'34116', '2905', '773'}","{35722, 21283, 35710, 28663}","{35722, 21283, 35710, 28663}"
X4a8,{'4408'},{35683},"{35683, 21884}"
X4a9,"{'33052', '33050', '33053'}","{36354, 11396, 38919, 16008, 32264, 33160, 27911, 267, 31887, 37779, 33303, 43930, 43037, 43810, 22307, 2469, 39593, 25906, 21299, 13369, 23482, 4411, 27710, 41791, 3009, 4933, 9544, 38218, 31952, 24533, 30426, 28634, 29788, 3677, 33119, 11105, 5602, 22501, 230, 29418, 8427, 11245, 20973, 34800, 45041, 19440, 4723, 5104, 43894, 25463, 21112, 23546, 8703}","{36354, 11396, 38919, 16008, 32264, 33160, 27911, 267, 31887, 37779, 33303, 43930, 43037, 43810, 22307, 2469, 39593, 25906, 21299, 13369, 23482, 4411, 27710, 41791, 3009, 4933, 9544, 38218, 31952, 24533, 30426, 28634, 29788, 3677, 33119, 11105, 5602, 22501, 230, 29418, 8427, 11245, 20973, 34800, 45041, 19440, 4723, 5104, 43894, 25463, 21112, 23546, 8703}"
X4aa,{'65407'},"{4168, 39748, 638}","{4168, 18715, 39748, 638}"
X4ac,{'2246'},"{35822, 33844, 33958, 26159}","{33844, 33958, 18462, 35822, 26159}"
X4af,{'18780'},"{17248, 14400, 11360, 14439, 8553, 237, 31408, 26837, 29339}","{17248, 14400, 11360, 14439, 8553, 237, 31408, 26837, 29339}"
X4b0,{'43408'},"{26630, 44362, 31887, 271, 15825, 8787, 26837, 4182, 2774, 28634, 29339, 36826, 39012, 29478, 31408, 948, 21112, 24764, 27710}","{26630, 44362, 31887, 271, 15825, 8787, 26837, 4182, 12374, 2774, 28634, 29339, 36826, 39012, 29478, 31408, 948, 21112, 24764, 27710}"
X4b1,{'74764'},"{36354, 26630, 27911, 32264, 31887, 41881, 29339, 43810, 22307, 36523, 31408, 24377, 13369, 27710, 6847, 3009, 44362, 15825, 24533, 12374, 26837, 28634, 29788, 3677, 30557, 11105, 5602, 226, 29418, 8427, 20973, 5104, 4723, 43894, 25463, 21112}","{36354, 26630, 27911, 32264, 31887, 41881, 29339, 43810, 22307, 36523, 31408, 24377, 13369, 27710, 6847, 3009, 44362, 15825, 24533, 12374, 26837, 28634, 29788, 3677, 30557, 11105, 5602, 226, 29418, 8427, 20973, 5104, 4723, 43894, 25463, 21112}"
X4b4,{'49504'},"{2664, 19041, 7166}","{2664, 19041, 7166}"
X4b5,"{'25888', '6655'}","{11186, 25906, 222}","{17776, 25906, 11186, 222}"
X4b8,{'82200'},{4188},"{292, 42357, 9272, 12041, 4188}"
X4b9,{'63768'},"{14400, 14593, 26274, 6983, 1373, 5838, 1648, 26837, 11224, 23065, 11099, 27356, 23068}","{14400, 14593, 26274, 6983, 1373, 5838, 1648, 26837, 11224, 23065, 11099, 27356, 23068}"
X4ba,{'48254'},{17248},"{4228, 27911, 17928, 12041, 28810, 11, 38029, 27917, 31887, 39054, 18833, 21009, 18065, 13076, 29339, 36523, 31408, 43953, 13369, 27710, 15679, 24014, 15825, 26837, 17497, 36826, 34524, 19807, 17248, 39012, 23014, 43894}"
X4bd,{'32426'},"{13681, 28513, 12739}","{12739, 195, 13257, 9290, 5835, 27917, 5069, 17234, 27674, 23068, 46624, 7072, 5728, 28513, 25463, 13681, 3635, 13108, 6389, 7030, 12343}"
X4be,{'18040'},"{17497, 32979}","{36354, 27911, 32264, 33160, 17928, 28810, 39054, 31887, 18833, 13076, 33303, 29339, 22307, 32931, 40359, 36523, 31408, 25906, 24377, 13369, 27710, 10177, 3139, 836, 44362, 38218, 15825, 17234, 32979, 24533, 4182, 20823, 12374, 17497, 28634, 26837, 30557, 33119, 20960, 19807, 19040, 226, 37605, 27110, 23014, 1254, 29418, 26605, 26479, 5104, 19440, 42482, 7028, 42357, 43894, 25463, 21112, 26493}"
X4c1,{'18477'},"{31109, 5038, 24279}","{267, 31109, 5038, 24279}"
X4c3,{'71099'},"{21607, 35722, 35710, 22302}","{21607, 35722, 35710, 22302}"
X4c6,{'56406'},"{21942, 10679, 7593, 25708, 2141, 23214}","{21942, 10679, 7593, 25708, 2141, 23214}"
X4c9,"{'44619', '44620'}","{22017, 27930, 12666}","{22017, 27930, 12666}"
X4cc,{'48174'},"{12067, 102}","{12067, 102}"
X4cd,{'36821'},"{10609, 21112, 43511, 3880, 7916, 157}","{10609, 21112, 43511, 3880, 7916, 157}"
X4ce,"{'35908', '35910'}","{11396, 4933, 26630, 5066, 30157, 6548, 43037, 228, 1448, 8427, 14129, 4411, 34996, 36852, 7990, 3511, 23482, 34107, 4798, 8703}","{11396, 4933, 26630, 5066, 30157, 6548, 43037, 228, 1448, 8427, 14129, 4411, 34996, 36852, 7990, 3511, 23482, 34107, 4798, 8703}"
X4d0,{'82706'},{36192},"{36192, 17410, 20907, 22302}"
X4d6,{'25903'},"{12436, 12676, 20655}","{12676, 12436, 16958, 20655}"
X4d8,{'23092'},"{43810, 686, 11440, 15825, 10132, 24533, 10299, 190, 27710}","{43810, 12041, 686, 11440, 15825, 10132, 24533, 10299, 190, 27710}"
X4d9,{'55673'},"{24939, 28851}","{24939, 28851}"
X4da,{'10679'},"{770, 24014, 18065, 16018, 404, 43511, 43257}","{770, 267, 24014, 18065, 16018, 404, 43511, 43257}"
X4dd,{'485'},"{19910, 33160, 7626, 8703, 30157, 15825, 26837, 29339, 30426, 5602, 22307, 10851, 23014, 8427, 31408, 14129, 25906, 19440, 5111, 13369, 27710, 41791}","{3009, 19910, 33160, 7626, 8703, 30157, 15825, 26837, 12374, 28634, 29339, 30426, 11105, 5602, 22307, 10851, 23014, 41, 8427, 31408, 14129, 25906, 19440, 5111, 13369, 27710, 41791}"
X4de,{'55931'},"{17410, 21474, 28663, 35722, 35710}","{17410, 21474, 28663, 35722, 35710}"
X4e0,{'68213'},"{2720, 1154, 23335, 32264, 13299, 28634, 9053}","{2720, 1154, 23335, 32264, 267, 13299, 12374, 28634, 9053}"
X4e7,{'70601'},"{14884, 23271, 3114, 2604, 5996, 20942, 11223, 14015}","{14884, 23271, 3114, 2604, 5996, 20942, 11223, 14015}"
X4e9,{'68039'},"{37985, 38981, 11025, 11695}","{37985, 38981, 11025, 11695}"
X4ea,{'62929'},{35676},"{20976, 20977, 35676}"
X4ec,{'48074'},"{3139, 27110}","{36354, 3139, 27911, 32264, 33160, 1554, 4182, 33303, 6364, 33119, 7267, 27110, 40359, 7983, 26479, 5104, 25906, 19440, 21112}"
X4f1,{'35836'},"{11105, 770, 2593, 580, 6376, 26837, 28634, 5467, 6076, 2719}","{11105, 770, 2593, 2020, 580, 6376, 26837, 12374, 28634, 5467, 6076, 2719}"
X4f2,{'35786'},"{3786, 6860, 19952, 14129, 34107}","{19952, 14129, 1085, 3786, 34107, 6860, 7181}"
X4f3,{'23043'},"{4065, 14434, 27529, 15035, 14876, 43743}","{4065, 14434, 27529, 15035, 14876, 43743}"
X4f4,{'34194'},"{17928, 2185, 16843, 6925, 24014, 31887, 31952, 21009, 13076, 3673, 287, 39593, 2345, 45041, 21299, 13369, 34107, 1919}","{17928, 2185, 16843, 6925, 24014, 31887, 31952, 21009, 13076, 3673, 287, 39593, 2345, 45041, 21299, 13369, 34107, 1919}"
X4f8,{'34087'},{10851},"{36354, 5066, 267, 24014, 21009, 88, 29339, 43037, 18016, 1406, 10851, 29478, 230, 40, 8427, 123, 20973, 31408, 4411, 45041, 21299, 34996, 36852, 25463, 21112, 13369, 34107, 24764, 27710}"
X4fa,{'1755'},"{2593, 32931, 836, 8229, 1554, 7962, 33119}","{2593, 32931, 836, 8229, 267, 1554, 7962, 33119}"
X4fd,{'34105'},"{19952, 859, 41791}","{19952, 267, 859, 41791}"
X4fe,{'18018'},"{27265, 18643, 22894, 29367}","{27265, 18643, 29367, 267, 22894}"
X501,{'42341'},"{8032, 12361, 9038, 19351, 2805, 18487, 2429, 3294}","{8032, 21637, 12361, 9038, 19351, 2805, 18487, 2429, 3294}"
X502,{'71109'},{32035},"{17370, 32035, 35710, 22302}"
X503,{'31817'},"{10016, 18306, 16965, 15472, 21299, 24533, 6779, 19484}","{10016, 18306, 16965, 267, 15472, 21299, 24533, 6779, 19484}"
X504,{'44653'},"{17410, 35683, 16958, 28663}","{17410, 35683, 16958, 28663}"
X505,{'15283'},"{20942, 20655}","{18715, 28107, 267, 20942, 20655}"
X506,{'43791'},"{29478, 26630, 1484, 31887, 305, 16468, 36826, 24764, 8381}","{29478, 26630, 1484, 31887, 305, 16468, 36826, 24764, 8381}"
X507,{'60381'},"{975, 9639}","{975, 9639}"
X509,{'62194'},"{3009, 36354, 131, 3397, 32264, 33160, 38218, 7819, 6732, 31887, 15825, 4182, 5079, 28634, 29339, 19486, 33119, 11105, 43810, 22307, 40359, 29418, 26479, 5104, 19440, 1076, 7028, 25463, 21112, 27710}","{3009, 36354, 131, 3397, 32264, 33160, 38218, 7819, 6732, 31887, 15825, 4182, 5079, 28634, 29339, 19486, 33119, 11105, 43810, 22307, 40359, 29418, 26479, 5104, 19440, 1076, 7028, 25463, 21112, 27710}"
X50a,{'36845'},"{34107, 5957}","{11651, 5957, 11245, 31408, 15825, 274, 26837, 34107, 29339, 27710}"
X50b,{'52165'},"{41, 770, 3686}","{770, 44362, 38218, 30157, 271, 15825, 26837, 36826, 29339, 39012, 3686, 41, 11245, 31408, 34107, 27710}"
X50d,{'53880'},"{9088, 28004, 167}","{9088, 28004, 167, 35946, 28431, 36244, 28980, 1431}"
X50f,"{'12476', '40654'}","{4584, 937, 1892, 4429}","{1892, 4584, 937, 4429, 7198}"
X511,{'59633'},{4228},"{8000, 4228, 4806, 32264, 18833, 1554, 8529, 24659, 4182, 12374, 28634, 6364, 19486, 22501, 23014, 40359, 26479, 5104, 1076, 5111, 184}"
X512,{'49562'},{27356},"{12041, 5490, 3832, 17497, 27674, 27195, 27356, 27710}"
X513,{'77897'},"{7072, 5728, 195, 5835, 5069, 3635, 7030, 28634}","{7072, 5728, 195, 5835, 5069, 3635, 7030, 12374, 28634}"
X514,{'48073'},"{3009, 36354, 4163, 32264, 44362, 18833, 8529, 4182, 33303, 3677, 8673, 10415, 7028, 6778, 21112, 9274, 27710}","{3009, 36354, 4163, 32264, 44362, 18833, 8529, 4182, 33303, 12374, 3677, 8673, 10415, 7028, 6778, 21112, 9274, 27710}"
X516,{'48282'},"{17248, 66, 9639, 28810, 26837, 13369, 28634, 7962}","{17248, 66, 9639, 28810, 26837, 13369, 28634, 7962}"
X519,"{'77289', '77293'}","{8787, 24391, 4249, 24377, 4590}","{8787, 24391, 4249, 24377, 4590}"
X51c,{'65222'},"{18016, 9441, 274, 10851, 25463, 8252, 43037}","{18016, 9441, 274, 10851, 25463, 8252, 43037}"
X520,{'70482'},"{3872, 11105, 36354, 3012, 5392, 177, 4920, 26837, 4821, 21112, 4249}","{3872, 11105, 36354, 3012, 5392, 177, 4920, 26837, 4821, 21112, 4249}"
X522,{'27557'},"{2531, 323, 15679, 2719, 5490, 13108, 2422, 24377, 17497, 27710, 19807}","{2531, 323, 15679, 2719, 5490, 13108, 2422, 24377, 17497, 27710, 19807}"
X523,"{'41028', '41025', '41026', '41029'}","{19952, 41, 6584, 6847}","{19952, 12374, 6584, 41, 6847}"
X525,{'63744'},"{15368, 14715, 8100}","{15368, 14715, 8100}"
X526,{'50764'},{30157},"{32264, 30157, 18833, 26837, 27710, 29339, 1254, 40359, 230, 26479, 5104, 31408, 42357, 25463, 34107, 3070}"
X529,{'23248'},"{91, 4492, 26479, 19952, 19153, 25906, 7088, 2618, 14584, 14970, 379, 5629}","{91, 4492, 26479, 19952, 19153, 25906, 7088, 2618, 14584, 14970, 379, 5629}"
X52b,{'50095'},{2327},{2327}
X52d,{'63356'},"{19040, 32264, 27917, 3070, 15679}","{19040, 32264, 252, 27917, 3070, 15679}"
X52e,{'70784'},"{28513, 27195, 39190}","{28513, 4249, 12041, 9817, 6225, 8787, 948, 39190, 17497, 27195}"
X52f,{'59815'},"{17497, 8673, 15679, 6376, 8204, 24014, 6926, 2719, 21009, 15633, 948, 24377, 27710, 41791}","{17497, 8673, 15679, 6376, 12041, 8204, 24014, 6926, 2719, 21009, 15633, 948, 24377, 27710, 41791}"
X531,{'53192'},"{11457, 11179, 11764, 9365, 13108, 27195}","{3867, 11457, 16358, 11179, 11764, 13108, 9365, 27195, 12379}"
X533,{'15969'},{6099},"{5698, 6342, 30157, 29788, 31408, 7631, 274, 6099, 26837, 5468, 4184, 13369, 29339, 796, 19422}"
X534,{'40838'},{17110},"{17370, 18715, 17110}"
X537,{'48264'},"{17248, 40359, 44362, 39054, 18065, 17234, 13076, 4182, 43894, 13369, 28634}","{17928, 28810, 11, 44362, 39054, 18065, 15825, 17234, 13076, 26837, 4182, 12374, 28634, 29339, 34524, 17248, 39012, 40359, 31408, 43894, 13369}"
X53d,{'26669'},{7028},"{11396, 9733, 26630, 16008, 18833, 8849, 31767, 33303, 43930, 796, 19486, 2469, 40359, 14129, 1458, 21299, 25906, 27710, 41791, 8000, 22467, 4163, 26057, 19274, 5709, 24014, 31952, 15825, 4182, 12374, 30426, 3677, 33119, 11105, 22501, 23014, 46573, 26479, 45041, 4723, 7028, 42357, 43894, 43511, 21112, 23546}"
X53e,{'59606'},{45039},"{20977, 35710, 22302, 17370, 16958, 45039}"
X540,"{'26670', '20086', '60547'}","{23167, 28663}","{23167, 28663}"
X541,{'76637'},"{17248, 1829, 10061, 26605, 5069, 5645, 15825, 26837, 43894, 7030, 28634, 1755, 9053, 254}","{17248, 1829, 10061, 26605, 5069, 5645, 15825, 26837, 43894, 7030, 28634, 1755, 9053, 254}"
X543,{'6098'},"{8000, 22467, 11396, 5066, 7626, 31887, 271, 31952, 24659, 36826, 18016, 11105, 43511, 39012, 22501, 39593, 7337, 8427, 11245, 25463, 14129, 1458, 34996, 3511, 21112, 4411, 41791}","{8000, 22467, 11396, 5066, 267, 7626, 31887, 271, 31952, 24659, 36826, 18016, 11105, 43511, 39012, 22501, 39593, 7337, 8427, 11245, 20973, 25463, 14129, 1458, 34996, 3511, 21112, 4411, 41791}"
X544,{'62930'},"{36354, 10180, 2439, 7337, 19440, 25906, 4723, 630, 33303, 6456, 3677}","{36354, 10180, 2439, 7337, 19440, 25906, 4723, 630, 33303, 6456, 3677}"
X546,{'48989'},"{19696, 12081, 291, 215, 14233, 14748}","{19696, 12081, 291, 215, 14233, 14748}"
X549,{'65416'},"{4249, 29418, 38218, 10331, 9014, 184, 23065, 28634, 5467}","{4249, 29418, 38218, 10331, 9014, 184, 23065, 28634, 5467}"
X54b,{'40825'},"{36354, 3139, 27911, 32264, 139, 6732, 5104, 25906, 7028, 43894, 24377, 33119}","{36354, 3139, 27911, 32264, 139, 6732, 5104, 25906, 7028, 43894, 24377, 33119}"
X54d,{'73160'},{3494},{3494}
X553,"{'41111', '19217'}","{11396, 26630, 267, 31887, 21009, 29339, 43037, 29478, 1448, 39593, 7337, 31408, 14129, 21299, 34996, 3511, 13369, 23482, 4411, 24764, 34107, 27710, 41791, 4933, 5066, 30157, 24014, 31952, 15825, 26837, 88, 18016, 230, 8427, 20973, 45041, 36852, 25463, 123, 1406, 8703}","{11396, 26630, 267, 31887, 21009, 29339, 43037, 29478, 1448, 39593, 7337, 31408, 14129, 21299, 34996, 3511, 13369, 23482, 4411, 24764, 34107, 27710, 41791, 4933, 5066, 30157, 24014, 31952, 15825, 26837, 88, 18016, 230, 8427, 20973, 45041, 36852, 25463, 123, 1406, 8703}"
X556,{'74611'},"{19040, 36354, 11235, 11108, 2660, 16872, 8565, 11830, 15191, 21112, 10779}","{19040, 36354, 11235, 11108, 2660, 16872, 8565, 11830, 15191, 21112, 10779}"
X557,{'76486'},"{16201, 19177, 16428, 14438}","{16201, 19177, 16428, 14438}"
X55a,{'25720'},"{4249, 6376, 9836, 2719, 6998, 24377, 17497, 27710, 15679}","{4249, 6376, 9836, 2719, 6998, 24377, 17497, 27710, 15679}"
X55f,{'51129'},"{10016, 2956, 26605, 15825, 26837, 2774, 28634}","{10016, 2956, 26605, 15825, 26837, 12374, 2774, 28634}"
X560,{'35642'},"{17418, 17356, 17106, 7573, 16950, 11830, 21112, 18108, 9693}","{17418, 17356, 17106, 7573, 16950, 11830, 21112, 18108, 9693}"
X561,{'14644'},{15627},"{16958, 17410, 15627, 35710}"
X562,{'41199'},"{96, 13360, 27356, 3639, 4346, 5404, 23068}","{96, 13360, 27356, 3639, 4346, 5404, 23068}"
X565,{'48280'},"{13076, 26605, 19807}","{27911, 17928, 28810, 11, 44362, 24014, 21009, 15825, 13076, 26837, 4182, 24377, 12374, 41881, 28634, 29339, 34524, 19807, 39012, 23014, 40359, 26605, 31408, 42357, 43894, 13369, 27710, 41791}"
X56a,{'42399'},"{36354, 32264, 33160, 38218, 18833, 8529, 26837, 33303, 28634, 6364, 19486, 33119, 11105, 43810, 23014, 7343, 26479, 5104, 25906, 1076, 7028, 5111, 21112, 13369, 61, 27710}","{36354, 32264, 33160, 38218, 18833, 8529, 26837, 33303, 28634, 6364, 19486, 33119, 11105, 43810, 23014, 7343, 26479, 5104, 25906, 1076, 7028, 5111, 21112, 13369, 61, 27710}"
X56d,{'66126'},{3070},"{2185, 12041, 267, 30157, 15825, 26837, 3070, 3482, 29339, 18016, 230, 20973, 31408, 14129, 9840, 34996, 25463, 27710, 41791}"
X56e,"{'82126', '82123'}","{169, 15907, 17235}","{169, 15907, 17235}"
X571,{'61094'},"{2720, 5056, 22307, 262, 32264, 44362, 9290, 43953, 1970, 41881, 28634, 1982, 8255}","{2720, 5056, 22307, 262, 32264, 44362, 9290, 43953, 1970, 41881, 28634, 1982, 8255}"
X572,"{'62199', '70623', '70622'}","{36354, 27911, 33160, 32264, 31887, 18833, 33303, 29339, 19486, 43810, 22307, 40359, 7343, 31408, 43953, 25906, 13369, 27710, 3009, 38218, 15825, 24533, 4182, 26837, 28634, 30557, 33119, 11105, 23014, 29418, 26479, 5104, 19440, 25463, 7028, 43894, 5111, 21112}","{36354, 27911, 33160, 32264, 31887, 18833, 33303, 29339, 19486, 43810, 22307, 40359, 7343, 31408, 43953, 25906, 13369, 27710, 3009, 38218, 15825, 24533, 4182, 12374, 26837, 28634, 30557, 33119, 11105, 23014, 230, 29418, 26479, 5104, 19440, 5111, 7028, 43894, 25463, 21112}"
X573,{'59989'},"{7872, 8034, 20644}","{15392, 8034, 20644, 7872}"
X574,{'43859'},"{808, 15741}","{808, 15741}"
X577,{'61114'},"{17408, 21466, 14345, 18669, 20115, 14997, 20698, 5214}","{17408, 21466, 14345, 18669, 20115, 14997, 20698, 5214}"
X578,{'16656'},"{770, 37605, 27110, 16358, 6931, 1941, 280, 28634}","{770, 37605, 27110, 16358, 6931, 1941, 280, 28634}"
X579,{'80232'},"{17248, 11764, 6, 7030, 28634, 29339, 5069}","{17248, 11764, 6, 7030, 28634, 29339, 5069}"
