Node,Mutants,Unique Tests,Tests
X183,{'4104'},"{2304, 3979, 2317, 2990, 1425, 1778, 787, 2295, 4092}","{2304, 1672, 3979, 2317, 1425, 81, 3731, 787, 1621, 859, 4004, 3050, 4092, 2990, 1778, 1204, 2295, 3899, 380, 509}"
X184,"{'2590', '2589'}","{1284, 1926, 1672, 1161, 2189, 3731, 1695, 4004, 1965, 685, 1204, 1466, 3899, 1340, 1090, 2242, 974, 1230, 723, 1621, 2006, 2264, 2905, 859, 868, 4069, 1256, 3050, 1267, 1781, 117, 1399, 3839}","{1284, 1926, 1672, 1161, 2189, 3731, 1695, 4004, 1965, 685, 1204, 1466, 3899, 1340, 1090, 2242, 974, 1230, 723, 1621, 2006, 2264, 2905, 859, 868, 4069, 1256, 3050, 1267, 1781, 117, 1399, 3839}"
X185,{'12877'},{4092},"{365, 4092, 605, 711}"
X186,{'10780'},"{2304, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 156, 798, 1695, 4004, 2085, 685, 2990, 2740, 1466, 1340, 2242, 1476, 1230, 723, 2264, 2905, 347, 95, 737, 4069, 1381, 1267, 1781, 2295, 3839}","{2304, 1672, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 156, 798, 1695, 4004, 2085, 685, 2990, 2740, 1204, 1466, 3899, 1340, 2242, 1476, 1230, 723, 2006, 2264, 2905, 859, 347, 95, 2143, 737, 4069, 1381, 3050, 621, 1267, 1781, 2295, 3839}"
X189,{'955'},"{737, 3338, 971, 1229, 2189, 945, 787, 2264, 4092}","{1284, 1926, 1672, 1161, 3338, 3723, 2189, 1298, 3731, 787, 1948, 1695, 4004, 936, 1965, 685, 945, 1204, 1466, 3899, 1340, 2242, 971, 1229, 1230, 1621, 2006, 2264, 2905, 859, 92, 737, 4069, 1256, 3050, 621, 752, 1267, 1781, 1399, 251, 4092, 3839}"
X18e,"{'9080', '9083'}","{1666, 1284, 1672, 1161, 1162, 2189, 1298, 146, 3731, 1948, 798, 1695, 32, 4004, 1965, 685, 688, 2740, 309, 1204, 1466, 3899, 1340, 2242, 451, 583, 2763, 1229, 1230, 2006, 2264, 2905, 731, 859, 605, 475, 1503, 95, 4069, 1256, 3050, 621, 623, 1267, 1781, 1399, 889, 4092, 381, 3839}","{1666, 1284, 1672, 1161, 1162, 2189, 1298, 146, 3731, 1948, 798, 1695, 32, 4004, 1965, 685, 688, 2740, 309, 1204, 1466, 3899, 1340, 2242, 451, 583, 2763, 1229, 1230, 2006, 2264, 2905, 731, 859, 605, 475, 1503, 95, 4069, 1256, 3050, 621, 623, 1267, 1781, 1399, 889, 4092, 381, 3839}"
X18f,{'8487'},"{32, 1284, 1503, 2763, 4092, 685, 1230, 497, 1298, 146, 1267, 2740, 1466, 731, 1340, 798, 1946}","{1666, 1284, 5, 1672, 1161, 1162, 2189, 146, 1298, 3731, 1946, 1948, 798, 1695, 32, 4004, 1965, 685, 688, 2740, 309, 1204, 1466, 443, 1340, 3899, 2242, 1347, 451, 2763, 1229, 1230, 1621, 2006, 2264, 2905, 731, 859, 605, 95, 1503, 4069, 1256, 3050, 621, 623, 497, 1906, 1267, 3572, 3839, 1781, 1399, 889, 4092, 381, 511}"
X190,{'553'},{4092},"{497, 452, 3338, 2379, 4092, 605, 479}"
X191,{'2979'},"{1313, 233}","{1313, 233, 2190}"
X192,{'2465'},"{1512, 1459, 728}","{1512, 1459, 728}"
X193,{'3857'},"{737, 1124, 1926, 586, 2189, 1230, 1621, 2070, 2264, 317}","{737, 1124, 1926, 586, 2189, 1230, 1621, 2070, 2264, 317, 2143}"
X194,{'17786'},"{1284, 4069, 1161, 3050, 659, 3839}","{1284, 4069, 1672, 1161, 3050, 3839, 659, 1399, 2905, 1695}"
X1a4,"{'17982', '17985'}",{570},"{337, 570, 460}"
X1ab,"{'9772', '9977', '9775', '9771', '9776', '9978', '9774'}","{3338, 2118}","{3338, 2220, 2118}"
X1ac,{'21076'},"{521, 3637, 31}","{509, 1284, 1672, 521, 2699, 2189, 3731, 27, 798, 1695, 31, 4004, 2740, 309, 3637, 1204, 1466, 3899, 1090, 2242, 2763, 974, 81, 2006, 2264, 2905, 95, 3681, 4069, 3050, 3691, 238, 623, 1781, 1399, 381, 3839}"
X1b0,{'19067'},"{1476, 1381, 2085, 3493, 1162, 3627, 1425, 787, 3637, 2070, 31}","{1284, 5, 1926, 1672, 1161, 1162, 2699, 2189, 1425, 787, 2070, 1948, 31, 544, 1695, 3493, 2085, 3627, 1965, 685, 1204, 3637, 1466, 443, 1340, 1090, 1347, 2242, 1476, 974, 1230, 1358, 84, 1621, 2006, 2264, 2905, 2143, 3681, 737, 3940, 1381, 1256, 3691, 621, 1267, 3572, 1781, 1399, 511}"
X1b1,{'3739'},{2976},{2976}
X1b2,{'4196'},"{737, 1476, 1381, 2085, 3979, 971, 2317, 3023, 3024, 1425, 945, 787, 1819}","{2304, 1284, 6, 1672, 1161, 1162, 2699, 3979, 2317, 1425, 3731, 787, 2295, 1819, 1695, 31, 4004, 2085, 1965, 685, 2990, 945, 1204, 3768, 1466, 3899, 1340, 1090, 1476, 971, 587, 1230, 974, 3023, 2257, 3024, 1621, 2006, 2905, 859, 737, 868, 1381, 4069, 3050, 621, 238, 1267, 1781, 1399, 1784, 3839}"
X1b6,{'15566'},"{2264, 1592, 1611, 2189}","{2264, 1592, 1611, 2189}"
X1b7,{'13517'},"{2304, 1097, 3050, 2317, 2990, 1007, 2257, 2295, 1367, 1087}","{2304, 1097, 3050, 2317, 2990, 1007, 2257, 2295, 1367, 1087}"
X1bd,{'19193'},"{737, 787, 31}","{1284, 5, 1926, 1672, 1161, 1162, 2699, 2189, 1298, 787, 1948, 31, 544, 1695, 1965, 685, 1204, 3637, 1466, 443, 1340, 1090, 1347, 2242, 1229, 974, 1230, 84, 1621, 2006, 2264, 2905, 3681, 737, 868, 1256, 3691, 621, 1267, 3572, 1781, 1399, 511}"
X1c3,{'19352'},"{2242, 2189}","{2242, 707, 2189, 2905, 1161, 621}"
X1c7,"{'879', '4901', '5008', '2656', '2655'}","{2218, 3338, 2220, 2138}","{2218, 3338, 2220, 2138}"
X1c8,{'2748'},"{2304, 3050, 1980}","{2304, 3050, 1980}"
X1c9,{'2056'},"{1024, 874}","{1024, 1658, 874, 1691, 1948}"
X1cb,{'15029'},"{1115, 724, 1781}","{1601, 1778, 724, 1781, 1115}"
X1cc,{'951'},"{1476, 1124, 1381, 1770, 3979, 971, 2317, 1518, 3023, 3024, 945, 2070, 1819, 958}","{2304, 1926, 1672, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 2295, 1819, 1695, 4004, 685, 2990, 945, 1204, 3768, 1466, 3899, 1340, 958, 1476, 971, 1230, 1358, 1359, 3023, 2257, 3024, 1621, 2006, 597, 2264, 2905, 859, 92, 2143, 737, 3940, 1381, 4069, 1124, 3050, 1770, 621, 1518, 752, 1778, 1267, 1781, 1399, 1784, 251, 3839}"
X1cd,{'957'},"{737, 1347, 1124, 1381, 2085, 1770, 3979, 2317, 1518, 3023, 1425, 1778, 2070, 1784}","{2304, 1284, 1926, 1672, 1161, 1162, 3979, 2317, 1425, 787, 2070, 2295, 1948, 1819, 1695, 4004, 2085, 936, 685, 1965, 2990, 945, 1204, 3768, 1466, 3899, 1340, 958, 2242, 1347, 1476, 1230, 1358, 1359, 2257, 3023, 1621, 2006, 2905, 859, 92, 2143, 737, 3940, 1381, 4069, 1124, 1256, 3050, 1770, 621, 1518, 752, 1778, 1267, 1781, 1399, 1784, 251, 3839}"
X1cf,{'10782'},"{2242, 2339, 1162, 2763, 3731, 309, 347, 1948}","{1672, 1161, 1162, 2189, 3731, 1948, 156, 798, 1695, 2339, 4004, 685, 2740, 309, 1204, 1466, 3899, 1340, 2242, 2763, 1230, 2006, 2264, 2905, 859, 347, 95, 4069, 3050, 621, 1267, 1781, 1399, 3839}"
X1d0,{'4751'},"{2763, 1230, 685, 1267, 2740, 309, 1466, 1340, 798, 95}","{1666, 1284, 1672, 1161, 2189, 141, 146, 3731, 1948, 798, 1695, 32, 4004, 292, 1965, 685, 688, 2740, 309, 1204, 1466, 3899, 1340, 2242, 451, 2763, 1230, 2006, 2264, 2905, 859, 1503, 95, 4069, 1256, 3050, 621, 623, 1267, 1781, 1399, 889, 381, 3839}"
X1d1,{'5754'},"{2304, 737, 2339, 1476, 1381, 3979, 2990, 1425, 787, 723, 2070, 2685}","{2304, 1284, 773, 1672, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 2295, 798, 1695, 2339, 4004, 2085, 1965, 685, 2990, 688, 2740, 1204, 3768, 1466, 3899, 1340, 2242, 451, 1476, 2685, 2763, 1230, 723, 2006, 2264, 2905, 859, 1503, 95, 737, 2143, 4069, 1381, 1256, 3050, 621, 623, 496, 1778, 1267, 1781, 1399, 381, 3839}"
X1d4,{'15799'},{3990},{3990}
X1d6,{'21120'},{93},{93}
X1d7,{'1822'},"{868, 773, 2990, 1784, 31}","{1347, 451, 773, 6, 521, 974, 81, 2006, 1948, 31, 1695, 868, 3050, 2990, 238, 688, 1784, 1466, 3899, 381}"
X1db,{'13786'},{3996},{3996}
X1dd,{'1346'},"{2242, 1476, 1381, 971, 2189, 19, 951, 2264, 2905, 1948, 3839}","{2242, 1476, 1381, 971, 2189, 19, 2006, 951, 2264, 2905, 1948, 3839}"
X1df,{'4965'},"{3899, 3013, 2983}","{3899, 3013, 2983}"
X1e4,{'6970'},"{1476, 1381, 1162, 685, 1781, 1466, 700, 1695}","{1476, 1381, 1162, 685, 1781, 1466, 700, 1695}"
X1e6,{'1438'},"{1783, 1780, 1926, 3839}","{1783, 1780, 1926, 3839}"
X1e9,{'9838'},"{1729, 3826, 3011, 4059}","{1729, 3826, 3011, 4059}"
X1eb,{'16686'},"{1284, 1926, 1161, 971, 1230, 1621, 1237, 3899, 4004, 4069, 3050, 1778, 754, 1204, 1781, 891}","{891, 1284, 1926, 1672, 1161, 971, 1230, 1621, 2006, 1237, 2905, 1695, 4004, 4069, 3050, 1778, 754, 1204, 1781, 1399, 3899}"
X1ee,{'10601'},"{2035, 3300, 174}","{2035, 3300, 174}"
X1ef,{'7508'},"{1826, 3731, 2270}","{1826, 3731, 2270}"
X1f2,{'11981'},"{2304, 1381, 2990, 1425, 2070, 31}","{2304, 1284, 773, 1926, 1672, 1161, 1162, 2699, 521, 2189, 2317, 1425, 3731, 2070, 2295, 27, 1695, 31, 4004, 2085, 1965, 685, 2990, 688, 1204, 3637, 1466, 3899, 1340, 1090, 451, 2242, 974, 1230, 1358, 81, 1621, 2006, 2264, 2905, 859, 2143, 3681, 4069, 1381, 1256, 3050, 3691, 621, 238, 381, 1267, 1778, 1781, 1399, 1784, 509, 3839}"
X1fd,{'21078'},"{1666, 1284, 5, 1926, 1672, 1161, 3338, 2699, 1162, 2189, 146, 3731, 1948, 798, 1695, 32, 544, 4004, 1965, 685, 688, 2740, 309, 3637, 1204, 1466, 443, 1340, 3899, 1090, 1347, 451, 2242, 2763, 974, 1230, 84, 1621, 2006, 2264, 2905, 859, 95, 1503, 3681, 4069, 1256, 3050, 3691, 621, 623, 1906, 1267, 3572, 381, 3839, 1399, 1781, 889, 509, 511}","{1666, 1284, 5, 1926, 1672, 1161, 3338, 2699, 1162, 2189, 146, 3731, 1948, 798, 1695, 32, 544, 4004, 1965, 685, 688, 2740, 309, 3637, 1204, 1466, 443, 1340, 3899, 1090, 1347, 451, 2242, 2763, 974, 1230, 84, 1621, 2006, 2264, 2905, 859, 95, 1503, 3681, 4069, 1256, 3050, 3691, 621, 623, 1906, 1267, 3572, 381, 3839, 1399, 1781, 889, 509, 511}"
X1fe,"{'9698', '416', '3279', '10259', '10258', '3278', '414'}",{3338},"{3338, 2190}"
X202,{'5902'},"{779, 971, 622, 1267, 1237, 892}","{971, 779, 622, 1267, 1237, 1399, 2905, 892}"
X203,{'17502'},"{3755, 3748}","{3755, 3748}"
X20b,{'478'},{1584},"{1584, 1398}"
X20e,{'10217'},"{425, 1778, 2085}","{1666, 451, 1284, 2085, 1256, 425, 1965, 623, 688, 496, 1778, 1204, 889, 381, 1503}"
X20f,{'10439'},"{577, 2242, 2763, 4092, 1229, 430, 1298, 3731, 309, 347, 1948}","{1672, 1161, 2189, 1298, 3731, 1948, 156, 798, 1695, 4004, 685, 430, 2740, 309, 1204, 1466, 3899, 1340, 577, 2242, 2763, 1229, 1230, 2006, 2264, 2905, 859, 347, 95, 4069, 3050, 621, 1267, 1781, 1399, 4092, 3839}"
X211,{'13580'},"{737, 321, 1284, 3050, 2189, 1230, 719, 688, 3731, 406, 2264, 3899, 1695}","{737, 321, 1284, 3050, 2189, 1230, 719, 688, 3731, 2006, 406, 2264, 3899, 1695}"
X214,{'13041'},"{3721, 4050, 1350, 3722}","{3721, 4050, 1350, 3722}"
X218,{'13129'},"{827, 1284, 1672, 1162, 971, 3731, 1621, 1237, 983, 793, 1695, 865, 4004, 4069, 3050, 945, 1204, 1781, 1466, 3899, 892, 958, 3839}","{827, 1284, 1672, 1162, 971, 3731, 1621, 2006, 1237, 983, 793, 1695, 865, 4004, 4069, 3050, 945, 1204, 1781, 1466, 3899, 892, 958, 3839}"
X219,"{'11527', '4970', '10392', '11526', '11511', '9841', '6208', '11491', '10399', '3038', '10393', '11497'}","{1347, 4004, 4069, 1926, 1384, 3050, 1906, 3731, 1778, 1621, 1784, 1818, 3899, 3839}","{1347, 4004, 4069, 1926, 1384, 3050, 1906, 3731, 1778, 1621, 1784, 1818, 3899, 3839}"
X21a,"{'6040', '6041', '4267'}",{4092},"{1280, 1926, 1384, 1778, 1466, 1818, 4092, 3839}"
X220,{'17944'},"{1476, 1381, 2085, 941, 1358, 1425}","{1284, 1476, 1672, 1161, 1162, 1230, 974, 1358, 1425, 657, 787, 859, 1948, 988, 2085, 1381, 1965, 685, 941, 621, 1399, 1466, 1340}"
X223,{'12107'},"{688, 3731, 773, 90, 1503}","{688, 3731, 773, 90, 1503}"
X224,{'6045'},"{1476, 4069, 1781, 1162, 700, 877, 958}","{1476, 4069, 1781, 1162, 700, 877, 958}"
X225,{'21081'},"{1666, 1090, 1284, 1162, 2699, 2763, 1230, 27, 31, 1695, 1503, 4069, 1256, 3691, 685, 1778, 1267, 3572, 3637, 3839, 1399, 1784, 889, 1466, 443, 1340, 509, 511}","{1666, 1284, 1926, 1672, 1161, 1162, 2699, 521, 27, 1948, 31, 544, 1695, 4004, 1965, 685, 688, 1204, 3637, 1466, 443, 1340, 3899, 1090, 1347, 451, 2763, 974, 1230, 84, 1621, 859, 1503, 3681, 4069, 1256, 3050, 3691, 621, 623, 1906, 1267, 3572, 381, 3839, 1399, 1784, 889, 1781, 1778, 509, 511}"
X226,{'10987'},"{3042, 3039}","{3042, 3124, 3039}"
X227,{'10781'},"{2242, 4004, 1512, 3979, 2317, 2189, 3023, 3024, 1518, 723, 341, 2070, 2264, 1948}","{2304, 2242, 3979, 2189, 2317, 3023, 3024, 2257, 3731, 723, 341, 2070, 2006, 2264, 1948, 2143, 4004, 1512, 3050, 2990, 1518, 2295, 3768, 3899}"
X22c,{'2898'},"{4004, 1930, 3899, 2317, 1933, 3839}","{4004, 1930, 3899, 2317, 1933, 3839}"
X22d,{'4968'},{3979},"{1793, 1379, 4004, 1926, 1384, 3050, 3979, 1770, 2990, 3768, 2257, 1778, 1621, 1784, 3899}"
X233,{'14668'},"{4004, 1284, 2189, 1145, 1211}","{1211, 4004, 1284, 998, 1145, 1035, 2189}"
X238,"{'5522', '597'}",{3470},{3470}
X23b,{'11308'},"{1666, 1284, 1672, 1161, 1162, 2189, 141, 1298, 146, 3731, 1948, 798, 1695, 32, 4004, 1965, 685, 430, 688, 2740, 309, 1204, 1466, 3899, 1340, 2242, 451, 2763, 1229, 1230, 2006, 2264, 2905, 859, 605, 1503, 95, 4069, 1256, 3050, 621, 623, 1267, 1781, 1399, 889, 4092, 381, 3839}","{1666, 1284, 1672, 1161, 1162, 2189, 141, 1298, 146, 3731, 1948, 798, 1695, 32, 4004, 1965, 685, 430, 688, 2740, 309, 1204, 1466, 3899, 1340, 2242, 451, 2763, 1229, 1230, 2006, 2264, 2905, 859, 605, 1503, 95, 4069, 1256, 3050, 621, 623, 1267, 1781, 1399, 889, 4092, 381, 3839}"
X23c,"{'762', '3600'}",{4091},{4091}
X23f,"{'1442', '1443', '14001'}","{1600, 1377, 1330, 1926, 1529, 1818, 3839}","{1600, 1377, 1330, 1926, 1529, 1818, 3839}"
X240,{'9834'},"{3024, 3041}","{2304, 3041, 4003, 3050, 2990, 3024, 2257, 3731, 2295, 3768, 3899}"
X241,{'11494'},{1770},"{2304, 1347, 1926, 3979, 2317, 3023, 3024, 2257, 1784, 3731, 1621, 4004, 4069, 1384, 3050, 1770, 2990, 1906, 1778, 2295, 3768, 3899, 3839}"
X242,{'4961'},{4003},"{2304, 4003, 2295, 3768, 3899, 2270, 2990}"
X247,"{'5205', '5204'}",{1162},"{1090, 1284, 6, 1162, 2699, 587, 974, 1298, 2006, 31, 1695, 868, 4069, 685, 238, 1781, 1466}"
X248,{'19430'},{945},"{1284, 1926, 1672, 1161, 1162, 2189, 1298, 787, 1948, 1695, 1965, 685, 945, 1204, 1466, 1340, 1090, 1347, 2242, 971, 974, 1230, 1621, 2006, 2264, 2905, 859, 988, 868, 621, 1781, 1399}"
X249,{'9518'},"{1857, 162, 773, 2699, 688, 1906, 2743, 2812}","{1857, 162, 773, 2699, 688, 1906, 2743, 2812}"
X24a,{'5376'},"{1793, 1739}","{1793, 1739}"
X24c,"{'5119', '5126'}","{222, 511}","{222, 526, 511}"
X253,{'15168'},"{1961, 2251}","{1961, 2251}"
X254,{'11983'},"{3008, 3013}","{3008, 3013}"
X256,{'15057'},"{737, 2242, 2339, 1284, 2085, 4069, 1162, 685, 1230, 1267, 1784, 1340, 3839}","{1284, 1926, 1672, 1161, 1162, 2699, 521, 27, 1695, 2339, 4004, 2085, 1965, 685, 688, 2740, 3637, 1204, 1466, 3899, 1340, 1090, 451, 2242, 2763, 974, 1230, 1358, 81, 1621, 2006, 2905, 859, 3681, 737, 4069, 3050, 3691, 621, 238, 623, 381, 1267, 1778, 1781, 1399, 1784, 509, 3839}"
X258,{'3250'},{1914},"{3794, 3779, 1892, 1907, 2263, 1929, 1914}"
X259,{'16384'},"{2242, 2264, 1757, 2189, 1583}","{2242, 2264, 1757, 2189, 1583}"
X25a,{'11878'},"{2304, 1284, 1926, 1161, 1162, 3979, 779, 2189, 2070, 4004, 2085, 1965, 941, 1204, 948, 951, 3899, 2242, 1476, 971, 1230, 1621, 1237, 2264, 988, 4069, 1381, 3050, 1778, 2295, 1784, 3839}","{2304, 1284, 1926, 1672, 1161, 1162, 3979, 779, 2189, 2070, 2295, 1695, 4004, 2085, 1965, 941, 1204, 948, 951, 3899, 2242, 1476, 971, 1230, 1358, 1621, 1237, 2264, 2905, 988, 2143, 3940, 4069, 1381, 3050, 1778, 1399, 1784, 3839}"
X263,{'10854'},"{2918, 4044, 2758, 3894}","{2918, 4044, 2758, 3894}"
X265,{'19423'},"{1124, 938, 812, 1230, 1167, 755}","{755, 1124, 2006, 938, 812, 1230, 1167}"
X266,{'5606'},"{4069, 4092, 1781, 1084}","{4069, 4092, 1781, 1084}"
X267,{'17940'},"{997, 892, 779, 791, 1358, 1399, 1178, 1948}","{997, 892, 779, 791, 1358, 1399, 1178, 1948}"
X268,{'17943'},"{1124, 1476, 2085, 1381, 941, 1358, 1425, 945}","{1284, 1476, 1672, 1161, 1162, 1230, 974, 1358, 1425, 657, 787, 859, 988, 1124, 2085, 1381, 1965, 685, 941, 621, 945, 1466, 1340}"
X269,{'19443'},"{945, 1124, 1518}","{1284, 1926, 1672, 1161, 1162, 2189, 1425, 787, 2070, 1819, 1948, 1695, 2085, 1965, 685, 945, 1204, 1466, 1340, 1090, 1347, 2242, 1476, 971, 974, 1230, 1358, 1359, 1621, 2006, 2264, 2905, 859, 988, 2143, 3940, 1381, 868, 1124, 621, 1518, 1781, 1399}"
X26a,{'21005'},"{1217, 748, 2037}","{1217, 748, 2037}"
X26b,{'12112'},"{657, 3493, 1358}","{3681, 3493, 1926, 521, 974, 1358, 1359, 657}"
X26c,{'12099'},{3023},"{2304, 1284, 1926, 1672, 1161, 1162, 3979, 521, 2189, 2317, 1425, 3731, 787, 2070, 2295, 1695, 4004, 3493, 2085, 1965, 685, 2990, 1204, 3768, 1466, 3899, 1340, 1090, 2242, 1476, 1230, 974, 1358, 1359, 3024, 2257, 3023, 1621, 2006, 2264, 2905, 859, 2143, 3681, 737, 3940, 4069, 1381, 868, 3050, 621, 1778, 1267, 1781, 1399, 1784, 3839}"
X26e,"{'2562', '2560'}",{1889},{1889}
X26f,{'9921'},"{3297, 993, 162, 773, 3628, 688, 989, 3549}","{3297, 993, 162, 773, 3628, 688, 989, 3549}"
X272,{'12111'},"{657, 1267, 974, 1672, 1340, 1230}","{657, 1267, 974, 1672, 1340, 1230}"
X274,{'15157'},"{2264, 2242, 406}","{2264, 2242, 406}"
X275,{'20035'},"{1720, 1707, 1708}","{1720, 1707, 1708}"
X279,{'279'},{1341},"{1658, 1691, 1948, 1341}"
X27a,{'4114'},"{4092, 3909, 3911, 1000, 4088, 3838}","{4092, 3909, 3911, 1000, 4088, 3838}"
X27c,"{'19084', '500'}","{1666, 230, 486, 889, 494}","{1666, 230, 486, 889, 494}"
X27f,{'7172'},{2339},"{321, 2339, 4069, 2763, 236, 688, 1781, 1399, 889, 731}"
X284,{'16645'},"{1584, 4003, 4004, 964, 2267, 1100, 3917}","{1584, 4003, 4004, 964, 2267, 1100, 3917}"
X285,{'14306'},{814},"{814, 897, 1139, 622}"
X289,{'1823'},"{2905, 1156, 1447}","{2905, 1156, 1447}"
X28a,{'5367'},"{773, 3493, 521, 1778, 787, 3572, 3637, 1784, 1819, 31}","{1090, 451, 773, 521, 2699, 974, 81, 787, 2006, 2905, 1819, 1948, 27, 1695, 31, 3681, 868, 3493, 3691, 238, 688, 1778, 381, 3572, 3637, 1784, 1466, 509}"
X28b,"{'6001', '10176', '2134'}","{5, 3089, 2583, 3096, 539, 2590, 798, 2595, 3628, 2355, 309, 3637, 3899, 1857, 1090, 1347, 3401, 342, 2905, 95, 3681, 1643, 3691, 623, 113, 1906, 3444, 889, 381, 1666, 2699, 2701, 2189, 3215, 2447, 2710, 3224, 1948, 670, 3231, 160, 1695, 3238, 2476, 431, 3247, 4017, 688, 4023, 2743, 1466, 443, 2751, 3779, 451, 199, 2763, 974, 3794, 2006, 2264, 473, 474, 3550, 3297, 2530, 3300, 3050, 1778, 2035, 3572, 1784, 2812, 509, 511}","{5, 3089, 2583, 3096, 539, 2590, 798, 2595, 3628, 2355, 309, 3637, 3899, 1857, 1090, 1347, 3401, 342, 2905, 95, 3681, 1643, 3691, 623, 113, 1906, 3444, 889, 381, 1666, 2699, 2701, 2189, 3215, 2447, 2710, 3224, 1948, 670, 3231, 160, 1695, 3238, 2476, 431, 3247, 4017, 688, 4023, 2743, 1466, 443, 2751, 3779, 451, 199, 2763, 974, 3794, 2006, 2264, 473, 474, 3550, 3297, 2530, 3300, 3050, 1778, 2035, 3572, 1784, 2812, 509, 511}"
X28c,{'18082'},"{3050, 779, 971, 907, 1237, 3899, 892}","{3050, 971, 779, 907, 1237, 1399, 2905, 3899, 892}"
X291,"{'1171', '1169'}","{1784, 1778}","{1666, 1090, 1347, 5, 451, 2699, 974, 2006, 2905, 1948, 31, 1695, 3899, 3681, 3050, 3691, 688, 1906, 1778, 3572, 309, 3637, 381, 1784, 889, 1466, 443, 509, 511}"
X293,{'11892'},"{2984, 1977, 3914}","{2984, 1977, 3914}"
X294,{'13697'},"{1410, 1467, 1531, 2286, 2283, 1548, 2030}","{1410, 1467, 1531, 2286, 2283, 1548, 2030}"
X295,{'15142'},"{2242, 2, 522, 2189, 398, 2264, 2905, 798, 95, 1503, 4004, 4069, 1256, 688, 1778, 2740, 3899, 3839}","{2242, 2, 522, 2189, 398, 2264, 2905, 798, 95, 1503, 4004, 4069, 1256, 688, 1778, 2740, 3899, 3839}"
X298,{'17785'},"{1284, 4069, 1161, 1162, 3050, 1778, 1784, 1466, 1340, 3839}","{1284, 1672, 1161, 1162, 779, 971, 892, 783, 1237, 2905, 1695, 4069, 3050, 1778, 1267, 1399, 1784, 1466, 1340, 3839}"
X29c,{'13583'},"{2304, 1476, 773, 1926, 1162, 3979, 2317, 1230, 1425, 3731, 787, 1621, 2070, 798, 95, 1503, 737, 2085, 2990, 2740, 3839}","{2304, 773, 1926, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 798, 4004, 2085, 1965, 2990, 688, 2740, 1204, 3899, 2242, 451, 1476, 1230, 1621, 2006, 2264, 2905, 859, 95, 1503, 737, 2143, 4069, 3050, 621, 623, 114, 1781, 2295, 381, 3839}"
X29f,{'18545'},"{1476, 773, 521, 1162, 2317, 3023, 3024, 1425, 1784, 787, 2070, 1819, 31, 3493, 2085, 1381, 1778, 1204}","{2304, 509, 1284, 773, 1161, 1162, 2699, 521, 2189, 2317, 1425, 3731, 787, 2070, 2295, 1819, 27, 31, 1695, 3493, 2085, 1965, 2990, 688, 1204, 3637, 3768, 1466, 3899, 1340, 1090, 451, 2242, 1476, 974, 3023, 3024, 2257, 81, 2006, 2264, 2905, 859, 3681, 3940, 1381, 4069, 868, 3050, 3691, 621, 238, 1778, 1781, 1399, 1784, 381, 3839}"
X2a2,{'11792'},"{1284, 1926, 1672, 1161, 1162, 3979, 2189, 1425, 787, 2070, 2295, 1819, 1695, 4004, 2085, 1965, 685, 945, 1204, 3768, 1466, 3899, 1340, 1090, 2242, 1476, 971, 1230, 974, 1358, 1359, 3023, 1621, 2006, 2264, 2905, 859, 988, 2143, 3940, 1381, 4069, 868, 1124, 3050, 621, 1518, 1267, 1781, 1399, 3839}","{1284, 1926, 1672, 1161, 1162, 3979, 2189, 1425, 787, 2070, 2295, 1819, 1695, 4004, 2085, 1965, 685, 945, 1204, 3768, 1466, 3899, 1340, 1090, 2242, 1476, 971, 1230, 974, 1358, 1359, 3023, 1621, 2006, 2264, 2905, 859, 988, 2143, 3940, 1381, 4069, 868, 1124, 3050, 621, 1518, 1267, 1781, 1399, 3839}"
X2a3,"{'11744', '16626'}","{1284, 3089, 2583, 3096, 539, 2590, 798, 544, 2595, 2339, 2085, 3628, 2355, 3637, 3899, 1340, 1857, 1090, 3401, 84, 1621, 342, 2905, 859, 95, 3681, 1643, 3691, 621, 623, 113, 3444, 1399, 381, 1926, 1672, 1161, 1162, 2699, 2701, 2189, 3215, 2447, 3731, 2710, 3224, 670, 3231, 160, 1695, 4004, 3238, 2476, 685, 1965, 3247, 688, 431, 4017, 2740, 1204, 2743, 4023, 1466, 2751, 2242, 3779, 451, 199, 2763, 1230, 974, 3794, 2006, 2264, 473, 474, 3550, 1503, 3297, 2530, 3300, 4069, 1256, 3050, 1778, 1267, 2035, 1781, 1784, 507, 2812, 509, 3839}","{1284, 3089, 2583, 3096, 539, 2590, 798, 544, 2595, 2339, 2085, 3628, 2355, 3637, 3899, 1340, 1857, 1090, 3401, 84, 1621, 342, 2905, 859, 95, 3681, 1643, 3691, 621, 623, 113, 3444, 1399, 381, 1926, 1672, 1161, 1162, 2699, 2701, 2189, 3215, 2447, 3731, 2710, 3224, 670, 3231, 160, 1695, 4004, 3238, 2476, 685, 1965, 3247, 688, 431, 4017, 2740, 1204, 2743, 4023, 1466, 2751, 2242, 3779, 451, 199, 2763, 1230, 974, 3794, 2006, 2264, 473, 474, 3550, 1503, 3297, 2530, 3300, 4069, 1256, 3050, 1778, 1267, 2035, 1781, 1784, 507, 2812, 509, 3839}"
