Node,Mutants,Unique Tests,Tests
X82d,{'13641'},"{12360, 9107, 12380}","{10886, 12360, 7305, 8458, 8850, 9107, 8341, 10970, 12380, 12389, 6374, 8810, 12401, 8947, 9018, 10941, 10943}"
X82e,{'2670'},"{9120, 10953, 8458, 6410, 9103, 8341, 10874, 9084}","{9120, 8353, 10953, 8458, 6410, 9103, 12401, 8947, 8341, 8439, 10874, 9084}"
X82f,{'20155'},"{3200, 6018, 1924, 5772, 11533, 9103, 9872, 7447, 3484, 9120, 3495, 9127, 6183, 3502, 4142, 4791, 1850, 7996, 7237, 4941, 4820, 9175, 4186, 1635, 12263, 2536, 3433, 10983, 3179, 11628, 1133, 1518, 3440, 12401, 9331, 8439}","{3200, 6018, 1924, 5772, 11533, 9103, 9872, 7447, 3484, 9120, 3495, 9127, 6183, 3502, 4142, 4791, 1850, 7996, 7237, 4941, 4820, 9175, 4186, 1635, 12263, 2536, 3433, 10983, 3179, 11628, 1133, 1518, 3440, 12401, 9331, 8439}"
X830,{'7294'},"{2561, 3076, 2106, 10983, 7402, 2859, 4365, 1518, 5041, 1718, 9916}","{2561, 3076, 1349, 10983, 7402, 2859, 4365, 1518, 1850, 5041, 1969, 1718, 2106, 9916}"
X832,{'19269'},"{9120, 8458, 9076, 8341}","{9120, 8458, 6410, 8947, 9076, 8341, 8474, 8348}"
X833,{'16750'},"{3306, 4790, 807}","{3306, 4790, 807}"
X835,{'14474'},"{737, 3396, 328, 4397, 3182, 5237, 4726, 541}","{737, 3396, 328, 4397, 3182, 5237, 4726, 541}"
X836,{'11042'},{9084},"{5281, 10900, 8373, 7305, 9084, 6173}"
X838,{'7312'},"{8002, 1701, 118, 3192, 3821, 4397}","{8002, 1701, 118, 3192, 3821, 4397}"
X83a,{'1027'},"{8458, 9107, 8341, 9084, 6173}","{9107, 8341, 7305, 8458, 9084, 6173}"
X840,{'19542'},"{4449, 585, 4302, 4855, 2941, 2622}","{4449, 4855, 2622, 585, 1850, 2941, 4302}"
X841,{'4916'},"{5281, 6374, 7305, 8810, 8458, 8348, 9076, 10900, 8341, 9084, 8766}","{5281, 6374, 7305, 8810, 8458, 8348, 9076, 10900, 8341, 9084, 8766}"
X842,{'3416'},"{12360, 6410, 9103, 9084, 10941, 8543}","{8353, 8543, 10941, 12360, 8810, 6410, 9103, 8976, 10997, 8373, 9084, 8765, 12383}"
X846,{'15317'},"{10179, 3076, 7237, 10983, 7402, 2123, 8683, 11789, 3440, 5041, 6364, 2228, 85, 9717, 11447, 5237, 2106, 9916}","{3200, 3076, 11789, 4365, 9000, 3502, 4142, 5041, 2228, 1460, 310, 11447, 2106, 1850, 9916, 4929, 10179, 7237, 2123, 85, 4186, 4955, 6364, 5343, 10983, 7402, 8683, 1518, 3440, 12401, 9717, 4726, 5237}"
X847,{'2576'},"{3200, 12290, 5772, 4365, 4241, 2706, 6294, 4502, 11550, 9122, 5795, 10403, 5411, 9638, 11302, 9127, 4142, 11055, 5809, 7859, 7996, 9916, 4284, 1472, 7237, 2123, 6993, 6097, 6364, 10983, 8683, 11756, 1518, 3440, 4595, 9717, 5237}","{3200, 12290, 5772, 4365, 9103, 4241, 2706, 6294, 4502, 11550, 9120, 9122, 5795, 10403, 5411, 9638, 11302, 9127, 4142, 11055, 5809, 7859, 1850, 7996, 9916, 4284, 1472, 7237, 2123, 6993, 6097, 8439, 6364, 10983, 8683, 11756, 1518, 3440, 12401, 4595, 9717, 4726, 5237}"
X848,{'13026'},{1583},"{3200, 1672, 1928, 5772, 4365, 9103, 4241, 6993, 6097, 6294, 3993, 4127, 9120, 1376, 2106, 9127, 7402, 4142, 1583, 5809, 1201, 7859, 433, 12401, 8439, 1850, 9916}"
X84d,{'4579'},{10953},"{8936, 10953, 12401, 9115}"
X852,{'7772'},"{6183, 3440, 5809, 1236, 1177}","{2016, 1922, 6183, 1709, 3440, 5809, 1938, 11796, 2100, 6836, 1236, 1177, 958, 5951}"
X853,{'3673'},"{12290, 10179, 3076, 7237, 8010, 4365, 3542, 10137, 4186, 607, 5343, 1635, 9127, 1518, 3440, 3633, 2228, 2106, 4284}","{12290, 10179, 3076, 7237, 8010, 4365, 3542, 10137, 4186, 607, 5343, 1635, 9127, 1518, 3440, 3633, 2228, 2106, 4284}"
X857,{'1331'},"{8474, 6173, 8341}","{8341, 8373, 8810, 8474, 6173, 9082}"
X85a,{'6332'},"{8461, 8341, 12348, 10941, 10943}","{8482, 8461, 8348, 8917, 8341, 8439, 12348, 10941, 10942, 10943}"
X85d,{'13483'},"{8770, 10886, 8461, 12348, 9103, 8338, 9084, 10943}","{8992, 8770, 8482, 10886, 12360, 9084, 10026, 8461, 9103, 8816, 8348, 8338, 12348, 10943}"
X85f,{'13459'},"{9103, 10961, 8338, 9084, 10941}","{8992, 10849, 8482, 10941, 12360, 9103, 10961, 8338, 8348, 8917, 9082, 9084, 8765}"
X860,{'9101'},"{3200, 1026, 6018, 3076, 5772, 11789, 4365, 7053, 9872, 7315, 6294, 10137, 9122, 5411, 6306, 37, 11302, 5671, 6184, 10403, 5795, 9638, 9127, 4142, 3502, 3633, 5809, 5041, 7859, 11447, 2106, 9916, 10179, 2123, 6993, 6995, 3542, 6364, 5343, 12256, 4325, 10983, 7656, 3433, 361, 2921, 7402, 9331, 5237, 9717, 2687}","{1026, 3076, 11789, 4365, 5411, 37, 11302, 5671, 6184, 9000, 4142, 3633, 2106, 1850, 2123, 6993, 6995, 85, 4186, 3433, 361, 2921, 12401, 9331, 5237, 4726, 2687, 3200, 6018, 5772, 7053, 9103, 9872, 7315, 6294, 10137, 9120, 9122, 6306, 10403, 5795, 9638, 9127, 3502, 5809, 5041, 7859, 11447, 9916, 2237, 10179, 6097, 3542, 6364, 5343, 12256, 4325, 10983, 7656, 2536, 7402, 1518, 9717, 8439}"
X861,{'9126'},"{9120, 2487, 6338, 10886, 9103, 6007, 9018, 1437, 3551}","{9120, 8353, 6338, 2487, 1350, 10886, 10026, 9103, 12401, 6007, 9018, 8439, 1437, 3551}"
X863,{'19915'},"{8458, 9084, 6173}","{8353, 6374, 7305, 8458, 12401, 8373, 9084, 6173, 8766}"
X865,{'13073'},{10943},"{8353, 5281, 10886, 7305, 8458, 9103, 9107, 8947, 8341, 6356, 12380, 8766, 10943}"
X868,{'17601'},"{1472, 3200, 176, 10983, 4142, 1311}","{1472, 3200, 176, 10983, 4142, 1311}"
X870,{'9374'},"{12386, 8458, 9103, 8373, 10941}","{8353, 12386, 5281, 8458, 9103, 8947, 10900, 8373, 10941, 8766}"
X874,{'7793'},"{4869, 2085, 6183, 4681, 5710, 270, 5809, 3741}","{4869, 2085, 6183, 4681, 5710, 270, 5809, 3741}"
X875,{'16728'},"{3076, 2804, 2568, 3371, 9916, 1647}","{3076, 2804, 2568, 3371, 9916, 1647}"
X876,{'16374'},"{5281, 6374, 8346, 12360, 7305, 12368, 9107, 10997, 8373, 8474, 12380, 8543}","{5281, 6374, 8346, 12360, 7305, 12368, 9107, 10997, 8373, 8474, 12380, 8543}"
X878,{'19475'},"{9120, 8543, 8458, 9103, 10874, 9053, 10943}","{8458, 6410, 9103, 8341, 8474, 10970, 9053, 8543, 9120, 10026, 12401, 8947, 10874, 8765, 8766, 10943}"
X879,{'4365'},"{12389, 8939, 10874, 9018, 10941, 10943}","{10900, 8341, 8348, 9120, 12386, 12389, 6374, 10026, 8939, 10997, 8373, 10874, 9018, 10941, 8766, 10943}"
X87b,{'8410'},{10874},"{8353, 12389, 10941, 10026, 8810, 6410, 12368, 8348, 8947, 9076, 8373, 6356, 10874, 9084, 8765}"
X87c,{'8340'},"{10941, 12360, 8458, 6410, 12368, 10900, 8341, 6356, 8474, 8348, 12380, 9053, 8543, 9120, 5281, 12401, 8373, 9018, 9084, 8765, 8766, 10943}","{10941, 12360, 8458, 6410, 12368, 10900, 8341, 6356, 8474, 8348, 12380, 9053, 8543, 9120, 5281, 12401, 8373, 9018, 9084, 8765, 8766, 10943}"
X87d,{'18271'},"{12386, 12389, 12360, 9107, 9018, 10941, 10943}","{12360, 6410, 12368, 9107, 6356, 8341, 8917, 8474, 10970, 12380, 12386, 12389, 8939, 10997, 9018, 9084, 10941, 8766, 10943}"
X881,{'7411'},{10874},"{10886, 8458, 8850, 9107, 8341, 8917, 8474, 10970, 12380, 8543, 8992, 6374, 8810, 12401, 8947, 9076, 8373, 8439, 10874, 9084, 9082, 10943}"
X885,{'5599'},"{9120, 1635, 6183, 1640, 9103, 5809, 9175, 4186}","{9120, 1635, 6183, 2536, 1640, 9103, 5809, 9175, 4186}"
X887,{'16592'},"{12389, 12360, 8939, 8373, 10874, 9018, 10943}","{8353, 12389, 12360, 6410, 8939, 8474, 8917, 10874, 8373, 9018, 10943}"
X889,{'18713'},"{9120, 8770, 9103, 10865, 10874, 10970, 8474}","{8770, 12360, 10953, 9103, 8346, 8474, 10970, 9120, 8992, 5281, 6374, 10865, 8947, 9076, 8373, 10874, 10943}"
X88d,{'18422'},"{9103, 9107, 9076, 8373, 10874, 10941, 10943}","{8353, 5281, 10886, 12360, 10026, 8474, 6410, 9103, 9107, 9076, 8947, 8373, 10874, 10941, 10943}"
X890,{'12373'},"{2016, 3585, 1922, 1709, 973, 9175, 1907, 6836, 2420, 3285, 7383, 1177, 4186, 2077, 5951}","{2016, 3585, 1922, 1709, 973, 9175, 1907, 6836, 2420, 3285, 7383, 1177, 4186, 2077, 5951}"
X891,{'12371'},"{3585, 6836, 3124, 9175, 4072, 4222, 1102}","{3585, 6836, 3124, 9175, 4072, 4222, 1102}"
X893,{'7709'},"{11138, 5098, 2928, 4690, 5876, 5240, 3386}","{4376, 11138, 5098, 2928, 4690, 5876, 5240, 3386}"
X897,{'6307'},{6419},"{10886, 9084, 8461, 8976, 8850, 6419, 12308, 8341, 8346, 12319, 8992, 8353, 8482, 10026, 8885, 12345, 12348, 8765, 10941, 10943, 8766, 8770, 12360, 10953, 12368, 8917, 12383, 8543, 12387, 10865, 10867, 10997, 9082, 10876}"
X899,{'13398'},"{8065, 8770, 10865, 10993, 8885, 8474, 9084, 8413, 10943}","{8065, 8770, 8917, 8346, 8474, 8413, 8992, 8353, 10849, 8810, 10993, 10865, 8885, 10997, 12345, 9084, 8765, 8766, 10943}"
X89b,{'3427'},"{10886, 10953, 12395, 8338, 8885, 8474, 10943}","{8992, 10886, 10953, 12395, 8474, 8816, 10943, 8850, 8338, 8885, 8373, 12345, 8346, 8766, 12383}"
X89c,{'13409'},"{8770, 8338, 8373, 8341, 8474}","{8992, 8770, 8338, 8341, 8373, 8344, 8474, 8379, 10942, 12383}"
X89d,{'9401'},"{10970, 9084}","{8353, 5281, 7305, 10997, 8373, 10970, 9084, 6173}"
X8a3,{'1034'},{8458},"{5281, 8947, 8373, 8458, 8348, 6173}"
X8a5,{'4003'},{12256},"{12256, 5586, 3045, 4779, 2366}"
X8ac,{'18848'},{10874},"{8765, 7305, 9107, 8346, 8474, 8348, 10970, 6374, 8810, 12401, 8947, 8373, 8439, 10874, 9084, 10941, 8766, 10943}"
X8ad,{'940'},"{98, 4610, 7269, 4855, 585, 4621, 3406}","{98, 4610, 7269, 4855, 585, 4621, 3406}"
X8ae,{'8424'},"{4583, 12360, 9053, 6356, 8345, 8474, 12380, 10941}","{10941, 12360, 8458, 6356, 8345, 8474, 8348, 12380, 9053, 8353, 5281, 4583, 8439, 8569, 9084, 8765}"
X8af,{'17140'},"{9120, 8939, 9103, 9076, 10874}","{9103, 12368, 8850, 8346, 8348, 9053, 9120, 8992, 6374, 10026, 8939, 8810, 12401, 8947, 9076, 10997, 8439, 10874}"
X8b0,{'12107'},"{12389, 10886, 12360, 8939, 9103, 8559, 12380, 10970, 9084, 10943}","{10886, 12360, 8458, 6410, 9103, 6356, 10970, 8348, 12380, 12389, 8810, 8939, 8559, 9018, 9084, 8766, 10943}"
X8b2,{'13171'},"{9120, 9103, 9107, 10970, 10941, 8543}","{6410, 9103, 12368, 9107, 10900, 6356, 10970, 8348, 8543, 9120, 8353, 8810, 8947, 9018, 9084, 10941, 8766}"
X8b5,{'11124'},"{9120, 737, 3396, 1322, 4365, 9103, 4592, 5237, 6294}","{9120, 737, 3396, 1322, 4365, 9103, 4592, 5237, 6294, 3066, 8765}"
X8b6,{'18276'},"{6410, 9076, 9053, 10874}","{7305, 8458, 6410, 12368, 6356, 8917, 9053, 8543, 9120, 8353, 5281, 9076, 10997, 10874, 9018, 8766}"
X8b8,{'18433'},"{8939, 9076}","{10886, 7305, 6410, 12368, 10900, 8341, 8474, 8348, 8353, 8939, 12401, 8947, 9076, 10997, 8439, 9084, 8766, 10943}"
X8bd,{'5424'},"{10941, 6410, 10970, 9018, 9053, 8543}","{8992, 10941, 8346, 8810, 6410, 8976, 12401, 10900, 8373, 10970, 9018, 12380, 9053, 8543}"
X8be,{'1459'},"{9120, 9103}","{9120, 361, 780, 1262, 9103, 1201, 6294, 9175, 3990, 8439, 7996, 1501}"
X8bf,{'18332'},"{12389, 8458, 6410, 8341, 9018, 9084, 10941}","{8353, 12389, 12360, 10026, 8810, 8458, 6410, 10900, 8917, 8341, 8373, 9018, 9084, 10941}"
X8c0,{'18278'},"{12386, 6410, 9053, 8543}","{12360, 8458, 6410, 12368, 9107, 8341, 8917, 12380, 9053, 8543, 9120, 5281, 12386, 8810, 8939, 12401, 8947, 8439, 10874, 9084, 8766}"
X8c1,{'4640'},{9103},"{10886, 12360, 10953, 8458, 9103, 8341, 8474, 10970, 8348, 12380, 8543, 8992, 6374, 8810, 8939, 8373, 8439, 9018, 8766}"
X8c2,{'19132'},"{12360, 8939, 8474, 6356, 10970, 12380, 10943}","{8353, 10886, 12360, 8939, 8474, 8348, 10900, 8373, 6356, 10970, 12380, 10943}"
X8c3,{'8506'},"{12386, 9076, 10874}","{8353, 12386, 10886, 9084, 7305, 6410, 9103, 9076, 10997, 6356, 8439, 10874, 9018, 10941, 8766}"
X8c5,{'6610'},"{9018, 10886, 10943}","{10886, 12360, 8458, 9103, 12368, 9107, 10900, 12380, 8353, 5281, 6374, 10026, 8939, 9076, 10997, 9018, 10943}"
X8c7,{'13697'},"{9120, 12389, 9103, 9076, 9084, 10941}","{8770, 9103, 8850, 10900, 9120, 8992, 8417, 12389, 6374, 8810, 10865, 12401, 9076, 10997, 10874, 8379, 9084, 10941, 9082}"
X8cc,{'13618'},"{2618, 2955}","{2618, 2955, 3773}"
X8cf,{'791'},"{5776, 2225, 3362, 6788, 3958, 9000, 8010}","{5776, 2225, 3362, 6788, 3958, 9000, 8010}"
X8d0,{'9308'},"{8002, 8683, 11789, 2246}","{3200, 2561, 2187, 11533, 11789, 4365, 2723, 4142, 5041, 1718, 11447, 2106, 1850, 9916, 8002, 10179, 7237, 2246, 2123, 5070, 85, 3926, 4186, 4955, 6364, 5343, 10983, 7402, 8683, 1518, 3440, 12401, 2418, 9717, 4726, 5237}"
X8d4,{'16322'},"{4869, 4938, 4365, 4726, 9175}","{3066, 4869, 4726, 9175, 4938, 4365}"
X8d7,{'18083'},"{928, 547, 361, 2829, 4433, 5237, 85, 9175, 3356}","{928, 547, 361, 2829, 4433, 5237, 85, 9175, 3356}"
X8d8,{'4071'},"{4225, 1819}","{4225, 1819}"
X8db,{'2955'},"{12360, 10970, 9076}","{5281, 12360, 8458, 8474, 8348, 9107, 9076, 10997, 8947, 10970, 12380}"
X8df,{'11841'},"{98, 4827, 3292, 62}","{98, 4827, 3292, 62}"
X8e0,{'16748'},"{10179, 3292, 3989, 4827}","{10179, 3989, 4827, 3292, 3773}"
X8e1,{'3218'},"{8344, 10970, 8474}","{5281, 8344, 10970, 8810, 8474}"
X8e3,{'1481'},{9076},"{5281, 6374, 7305, 8947, 9076, 8341, 8348, 10943}"
X8e6,{'5731'},"{10970, 8458, 6173}","{5281, 7305, 8458, 8474, 12368, 8947, 8917, 10970, 8348, 6173}"
X8e7,{'16602'},"{10970, 8458, 6410, 10943}","{10886, 8346, 7305, 8810, 8458, 6410, 12401, 8947, 8439, 10970, 8766, 10943}"
X8e8,{'992'},{12360},"{5281, 6374, 12360, 7305, 8810, 8458, 8348, 9107, 8947, 8341, 8373, 8474, 12380, 8766}"
X8ea,{'13831'},{10874},"{5281, 7305, 8810, 8474, 12380, 8947, 8439, 10874, 9084, 6173}"
X8ec,{'19321'},"{12360, 9107, 10941}","{8353, 12389, 6374, 12360, 8810, 12368, 9107, 8947, 8341, 8439, 9018, 10941}"
X8ee,{'366'},{10943},"{10886, 8461, 8976, 8850, 12308, 8341, 8344, 8474, 12319, 8992, 8353, 8993, 8482, 10026, 8885, 8373, 12345, 8379, 12348, 10941, 10942, 8765, 10943, 8766, 8770, 12360, 10953, 12368, 8917, 12383, 8543, 10849, 8816, 10865, 10867, 10997}"
X8ef,{'6298'},"{8482, 10865, 6419, 8885, 8373}","{8482, 8766, 10865, 10867, 6419, 8885, 8373, 12345, 10942, 12319}"
X8f0,{'6302'},"{8482, 10886, 8461, 9109, 12348}","{8482, 10886, 8461, 12348, 12368, 8850, 9109, 10876, 8766, 12383}"
X8f2,{'14938'},{9053},"{12360, 7305, 9103, 10900, 8341, 10970, 12380, 9053, 6374, 10026, 8939, 8810, 10997, 8373, 8439, 9018}"
X8f3,{'15727'},"{9120, 12386, 2148, 8458, 7055, 9018, 9084, 10943}","{9120, 8353, 12386, 2148, 8458, 7055, 10900, 9018, 9084, 8765, 10943}"
X8f4,{'13374'},"{10970, 10874, 9084, 10941}","{8765, 10886, 12360, 7305, 8458, 9084, 10900, 10970, 8543, 6374, 10026, 8810, 8947, 8439, 10874, 9018, 10941, 10943}"
X8f5,{'13361'},"{9120, 12386, 9084, 10953, 6410, 8939, 6356, 9076, 12380, 10941, 10943}","{10886, 10953, 6410, 6356, 8341, 12380, 9120, 8992, 12386, 8939, 8947, 9076, 10997, 9084, 10941, 10943}"
X8f6,{'8878'},"{9120, 4097, 434, 9053, 1502}","{9120, 8353, 4097, 3045, 1502, 4779, 12401, 5586, 434, 8439, 9053, 2366}"
X8f7,{'6493'},"{12386, 9059, 12380}","{5281, 12386, 9059, 10886, 6374, 10953, 12368, 8850, 9107, 8341, 8373, 8474, 12380, 10943}"
X8f8,{'593'},"{8770, 12386, 8939, 8559, 6356, 10970, 9053}","{8770, 10886, 7305, 9103, 10900, 6356, 8346, 8474, 10970, 9053, 9120, 12386, 10026, 8810, 8939, 8559, 8947, 9076, 9084}"
X8f9,{'18268'},"{8939, 12380}","{8765, 10886, 12360, 7305, 8458, 6410, 9103, 9107, 6356, 8341, 10970, 12380, 8353, 12386, 10026, 8939, 9076, 10941, 8766}"
X8fb,{'4795'},"{10970, 12389, 10941}","{12360, 6410, 9107, 6356, 8474, 10970, 12380, 8353, 5281, 12389, 10026, 8939, 10997, 9018, 10941, 8766}"
X8fc,{'4797'},"{9107, 12389, 10941}","{8417, 9059, 12389, 6374, 8346, 12360, 10026, 9107, 10900, 10997, 8917, 10874, 12380, 10941}"
X8fd,{'16546'},"{12386, 8458, 9107, 9053}","{12360, 7305, 8458, 6410, 9103, 8850, 9107, 8341, 8917, 8474, 9053, 9120, 12386, 10026, 8810, 12401, 8373, 9084, 10941, 8766, 10943}"
X8fe,{'17895'},{10874},"{10886, 12360, 7305, 9103, 10900, 8341, 8474, 10970, 9053, 9120, 8353, 5281, 6374, 10026, 9076, 10874, 9084, 8765, 10943}"
X900,{'17908'},"{9120, 4677, 39, 3502, 3894, 542}","{9120, 12401, 542, 4677, 3894, 39, 3502}"
X903,{'19910'},"{4592, 10983, 9103}","{3683, 1701, 10983, 4365, 9103, 4592, 12401, 850, 3066}"
X904,{'9703'},"{1472, 9987, 6788, 3076, 10179, 2123, 11533, 6993, 3605, 9175, 607, 12256, 6306, 5795, 5411, 4325, 11302, 3495, 12263, 7656, 3179, 11628, 1133, 3633, 5809, 9331, 1460, 7996}","{1472, 9987, 6788, 3076, 10179, 2123, 11533, 6993, 3605, 9175, 607, 12256, 6306, 5795, 5411, 4325, 11302, 3495, 12263, 7656, 3179, 11628, 1133, 3633, 5809, 9331, 1460, 1850, 7996}"
X905,{'1724'},"{12360, 8939, 10943}","{8765, 10886, 12360, 9103, 12368, 9107, 8341, 8474, 10970, 8348, 12380, 8543, 8353, 12386, 6374, 8939, 12401, 8947, 9076, 10941, 10943}"
X906,{'14174'},"{8458, 8939, 6356, 10970, 10941}","{8992, 10026, 8939, 8810, 8458, 12368, 12401, 8850, 10900, 8373, 6356, 8439, 10970, 8348, 10941}"
X90b,{'17116'},"{8458, 3530, 9103, 9107, 5018, 7259, 1820, 10398, 9120, 8610, 12274, 8373, 1016, 9084, 10941, 10943}","{8458, 3530, 9103, 9107, 5018, 7259, 1820, 10398, 9120, 8610, 12401, 12274, 8947, 8373, 8439, 1016, 9084, 10941, 8766, 10943}"
X90d,{'14852'},"{10865, 6356, 12389}","{10886, 10953, 8458, 6410, 12368, 8850, 9107, 6356, 8341, 8917, 8353, 12386, 12389, 6374, 10865, 9076, 12345, 10874, 8766}"
X90f,{'2350'},"{12386, 9053, 6358}","{8765, 10886, 7305, 9103, 10900, 6358, 6173, 9053, 9120, 8353, 5281, 12386, 12389, 10026, 12401, 8373, 8439, 9018, 10941}"
X911,{'9148'},"{2042, 423}","{833, 2042, 8947, 423}"
X912,{'1019'},"{10970, 8458, 9076, 10874}","{5281, 8810, 8458, 9076, 10874, 10970, 8348, 8766}"
X916,{'1499'},"{9120, 896, 98, 9103, 9175, 6294, 2296, 4827, 7447, 3101, 2175, 895}","{9120, 896, 98, 9103, 8439, 12401, 895, 6294, 9175, 2296, 4827, 7447, 3101, 2175}"
X919,{'13934'},"{3200, 10983, 9000, 4365, 1518, 4720, 5041, 4144, 85, 1021}","{3200, 10983, 9000, 4365, 1518, 4720, 5041, 4144, 85, 1021}"
X91a,{'9371'},"{8458, 6410, 8939, 6356, 10941, 8543}","{10886, 8458, 6410, 10900, 8341, 8917, 6356, 8543, 9120, 12389, 8810, 8939, 12401, 8947, 8373, 10941}"
X91b,{'8909'},{2106},"{2244, 459, 4142, 9103, 1201, 12401, 4726, 8439, 2614, 2106, 1850}"
X91e,{'12356'},"{2016, 9120, 2240, 1222, 12263, 6183, 1709, 3440, 5809, 6836, 11796, 2964, 3830}","{2016, 9120, 2240, 1222, 12263, 2536, 6183, 1709, 3440, 5809, 6836, 11796, 2964, 8439, 3830}"
X91f,{'9918'},"{817, 1683, 6836, 11175, 2760, 4761, 7383}","{817, 1683, 6836, 11175, 2760, 4761, 7383}"
X922,{'7806'},"{8096, 1733, 6183, 5710, 3440, 5809, 1040, 1683, 11796, 4789}","{8096, 1733, 6183, 5710, 3440, 5809, 1040, 1683, 11796, 4789}"
X923,{'14871'},{10865},"{9084, 7305, 8458, 9103, 8850, 8474, 8346, 8992, 9120, 9018, 10941, 8766, 10943, 12360, 10953, 8917, 10970, 8543, 8417, 12386, 6374, 8810, 8939, 8559, 10865, 8947, 9076, 10997, 8439, 10874, 10876, 9082}"
X924,{'14878'},{10865},"{10886, 9084, 7305, 8458, 9103, 8976, 8850, 9107, 8474, 8346, 8348, 8992, 9120, 10026, 8373, 12345, 9018, 10941, 10943, 10953, 12368, 6356, 8917, 10970, 9053, 8417, 12386, 6374, 8810, 8939, 10865, 12401, 8947, 9076, 8439, 10874, 10876, 9082}"
X925,{'14111'},"{8939, 8559, 9103, 9107, 8885, 9084, 9053}","{8770, 12360, 9084, 9103, 8976, 12368, 9107, 10900, 8344, 10970, 9053, 12389, 10026, 8939, 8559, 8947, 8885, 10997, 10876}"
X926,{'10006'},"{2950, 4840, 1583, 9331, 3315}","{3200, 641, 512, 2950, 4365, 1812, 6294, 6306, 802, 9638, 6184, 4142, 1583, 2100, 2123, 6097, 1747, 85, 725, 727, 6364, 10983, 7656, 1512, 7402, 4840, 1518, 9331, 3315, 9717, 4726, 5237, 117}"
X927,{'20534'},"{9120, 98, 6183, 9103, 3440, 5809, 6294, 182}","{9120, 98, 6183, 9103, 3440, 5809, 12401, 2100, 6294, 182, 8439}"
X92b,{'7311'},"{12368, 5281, 8379, 8766}","{12368, 5281, 8379, 8766}"
X92d,{'790'},"{6788, 8010, 7053, 4365, 4241, 802, 3683, 6245, 9000, 8683, 3821, 2225, 2612, 5237, 4726, 3958}","{6788, 8010, 7053, 4365, 4241, 802, 3683, 6245, 9000, 8683, 3821, 2225, 2612, 5237, 4726, 3958, 3066}"
X930,{'3740'},"{12360, 9107, 8559}","{12360, 7305, 6410, 8850, 9107, 10900, 8341, 8917, 8474, 10970, 8348, 8417, 12389, 8810, 8559, 8947, 10874, 10876, 8765, 8766, 9082}"
X931,{'9140'},"{9084, 7305, 8458, 8976, 8850, 9107, 10900, 8341, 8346, 8474, 8348, 8992, 8353, 9120, 10026, 8373, 12345, 9018, 10941, 8766, 10943, 8770, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 8543, 12386, 9059, 12389, 6374, 8810, 8939, 8559, 12401, 9076, 8439, 10874, 10876, 9082}","{9084, 7305, 8458, 8976, 8850, 9107, 10900, 8341, 8346, 8474, 8348, 8992, 8353, 9120, 10026, 8373, 12345, 9018, 10941, 8766, 10943, 8770, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 8543, 12386, 9059, 12389, 6374, 8810, 8939, 8559, 12401, 9076, 8439, 10874, 10876, 9082}"
X933,{'16960'},"{2561, 10179, 3076, 1349, 2123, 11533, 11789, 2256, 4186, 2723, 10983, 7402, 2859, 8683, 3440, 5041, 12401, 5237, 1718, 2106, 9916}","{2561, 10179, 3076, 1349, 2123, 11533, 11789, 2256, 4186, 2723, 10983, 7402, 2859, 8683, 3440, 5041, 12401, 5237, 1718, 2106, 9916}"
X937,{'19856'},{8897},"{12345, 8897, 10861}"
X939,{'12425'},"{9120, 6183, 1709, 3440, 5809, 6836, 11796, 4789, 4596, 2138, 3870}","{9120, 6183, 1709, 3440, 5809, 6836, 11796, 4789, 4596, 2138, 3870}"
X93a,{'12422'},{9120},"{3585, 6018, 9103, 9872, 6294, 7447, 4761, 9120, 5411, 11175, 5671, 6183, 1709, 5809, 2867, 2100, 6836, 3769, 5951, 7237, 4421, 4297, 1868, 7383, 9175, 2016, 1635, 12263, 2536, 361, 1518, 3440, 12401, 8439}"
X93b,{'12385'},"{3161, 3585, 4186, 973, 4622, 1709, 4761, 2420, 3285, 9175, 1177, 7383}","{3585, 1922, 973, 4622, 1938, 11796, 3285, 9175, 7383, 1177, 4761, 3161, 4186, 2016, 1709, 2100, 6836, 2420, 5951}"
X93c,{'7737'},"{4912, 5809, 1666, 1811, 6183}","{4912, 5809, 1666, 1811, 6183}"
X93d,{'7710'},"{1922, 973, 1938, 11796, 9175, 7383, 1177, 160, 2016, 1635, 11175, 6183, 12263, 1709, 3440, 5809, 2100, 6836, 5951}","{1922, 973, 1938, 11796, 9175, 7383, 1177, 160, 2016, 1635, 11175, 6183, 12263, 1709, 3440, 5809, 2100, 6836, 5951}"
X93e,{'17184'},"{3944, 8681, 4334}","{8760, 8681, 3944, 4334}"
X93f,{'7702'},{5951},"{2240, 1922, 1222, 973, 11796, 2964, 9175, 1177, 3870, 160, 1635, 11175, 6183, 12263, 1709, 3440, 5809, 6836, 5951}"
X942,{'8348'},"{12256, 4097, 4579, 3045, 5809, 6007, 5018, 3227}","{12256, 4097, 4579, 3045, 1350, 5809, 6007, 5018, 3227}"
X943,{'19569'},{9103},"{5281, 6374, 8346, 8939, 8474, 9103, 12368, 9107, 9018, 12380}"
X944,{'9923'},{2040},{2040}
X945,{'19517'},"{5731, 3478, 1368, 2410, 8478, 1240}","{5731, 3478, 1368, 2410, 8478, 1240}"
X946,{'13446'},"{8681, 8474, 4589, 10886}","{8353, 10886, 8346, 8760, 8681, 8474, 4589}"
